CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TP_LINGUA;TP_STATUS_REDACAO;NU_NOTA_REDACAO
52019195.0;5218904.0;Rubiataba;GO;2.0;1.0;1;1;1;1;591.3;575.0;564.3;600.1;0;1.0;920.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;563.1;604.2;569.4;467.7;0;1.0;840.0
52015742.0;5205406.0;Ceres;GO;4.0;1.0;1;1;1;1;641.2;648.8;636.9;693.4;0;1.0;940.0
52024628.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;418.8;463.5;447.4;473.4;1;1.0;620.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;560.4;511.8;442.5;630.0;1;1.0;600.0
52014576.0;5219456.0;Santa Rita do Novo Destino;GO;2.0;2.0;0;0;0;0;;;;;0;;
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;536.8;585.7;581.2;665.8;0;1.0;920.0
52017320.0;5210901.0;Itapaci;GO;2.0;1.0;0;0;0;0;;;;;1;;
52070913.0;5205406.0;Ceres;GO;1.0;2.0;1;1;1;1;408.3;459.3;436.0;493.1;0;1.0;520.0
52070913.0;5205406.0;Ceres;GO;1.0;2.0;1;1;1;1;426.0;444.8;484.8;547.8;1;1.0;620.0
52017575.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;568.8;619.3;631.0;674.4;1;1.0;840.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;569.3;543.5;521.8;533.8;0;1.0;380.0
52014517.0;5203203.0;Barro Alto;GO;2.0;1.0;1;1;1;1;519.8;473.1;544.0;411.8;0;1.0;620.0
52017303.0;5210901.0;Itapaci;GO;4.0;1.0;1;1;1;1;429.3;471.9;501.6;407.4;0;1.0;820.0
52015335.0;5205406.0;Ceres;GO;4.0;1.0;1;1;1;1;398.0;472.2;538.9;467.2;0;1.0;880.0
52015360.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;540.0;529.2;537.6;465.5;0;1.0;820.0
52015360.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;415.8;482.4;495.9;557.3;0;1.0;820.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;0;0;0;0;;;;;0;;
52015823.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;350.5;458.1;417.7;486.3;1;1.0;480.0
52019802.0;5220157.0;São Luiz do Norte;GO;2.0;1.0;1;1;1;1;519.2;384.5;544.5;444.2;1;1.0;600.0
52015823.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;1;;
52016790.0;5209291.0;Guaraíta;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;0;;
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015459.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;424.5;449.6;485.9;434.1;1;1.0;480.0
52024628.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;531.0;589.0;541.4;588.0;0;1.0;780.0
52019926.0;5221700.0;Uruana;GO;2.0;1.0;1;1;1;1;539.1;317.1;498.9;573.0;1;1.0;640.0
52017109.0;5209804.0;Hidrolina;GO;2.0;1.0;0;0;0;0;;;;;0;;
52019802.0;5220157.0;São Luiz do Norte;GO;2.0;1.0;1;1;1;1;374.2;485.8;553.3;576.8;1;1.0;720.0
52019250.0;5218904.0;Rubiataba;GO;2.0;1.0;1;1;1;1;530.4;578.6;562.8;588.7;1;1.0;880.0
52017320.0;5210901.0;Itapaci;GO;2.0;1.0;0;0;0;0;;;;;0;;
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;1;;
52018164.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;400.8;503.7;497.5;454.9;1;1.0;500.0
52015033.0;5220280.0;São Patrício;GO;2.0;1.0;0;0;0;0;;;;;1;;
52017575.0;5211206.0;Itapuranga;GO;2.0;1.0;0;0;0;0;;;;;1;;
52098834.0;5208608.0;Goianésia;GO;4.0;1.0;1;1;1;1;643.0;646.0;609.5;750.2;0;1.0;940.0
52017320.0;5210901.0;Itapaci;GO;2.0;1.0;0;0;0;0;;;;;0;;
52018172.0;5213855.0;Morro Agudo de Goiás;GO;2.0;1.0;1;1;1;1;435.7;494.2;511.9;491.7;1;1.0;780.0
52015823.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;410.5;365.2;429.8;423.5;1;1.0;560.0
52017320.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;415.8;427.8;437.0;443.5;0;1.0;480.0
52070913.0;5205406.0;Ceres;GO;1.0;2.0;1;1;1;1;498.3;548.4;532.9;595.8;0;1.0;840.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;410.4;545.1;528.6;436.6;0;1.0;640.0
52015998.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;1;;
52024741.0;5211800.0;Jaraguá;GO;2.0;1.0;0;0;0;0;;;;;0;;
52017320.0;5210901.0;Itapaci;GO;2.0;1.0;0;1;1;0;;394.0;359.9;;0;4.0;0.0
52017575.0;5211206.0;Itapuranga;GO;2.0;1.0;0;0;0;0;;;;;0;;
52017311.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;455.4;429.2;443.2;376.0;1;1.0;700.0
52019926.0;5221700.0;Uruana;GO;2.0;1.0;0;0;0;0;;;;;1;;
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015351.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;490.3;489.3;555.8;673.5;1;1.0;840.0
52015041.0;5205000.0;Carmo do Rio Verde;GO;2.0;1.0;1;1;1;1;516.8;527.3;544.7;441.4;1;1.0;720.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;512.5;294.2;468.3;506.8;1;4.0;0.0
52017575.0;5211206.0;Itapuranga;GO;2.0;1.0;0;0;0;0;;;;;0;;
52015459.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;388.2;361.0;403.4;394.6;1;6.0;0.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;412.0;408.8;408.0;392.1;0;1.0;400.0
52014517.0;5203203.0;Barro Alto;GO;2.0;1.0;1;1;1;1;415.5;419.9;438.3;504.3;1;1.0;360.0
52020231.0;5221700.0;Uruana;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;372.6;496.9;526.8;420.1;0;1.0;480.0
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;605.4;627.6;616.9;602.7;0;1.0;980.0
52015351.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;450.9;370.5;505.3;389.2;0;1.0;700.0
52019926.0;5221700.0;Uruana;GO;2.0;1.0;1;1;1;1;400.6;413.8;452.1;428.0;0;6.0;0.0
52015823.0;5208608.0;Goianésia;GO;2.0;1.0;0;1;1;0;;316.0;412.7;;1;6.0;0.0
52017320.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;527.8;489.1;465.0;392.1;1;1.0;460.0
52017311.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;481.6;475.1;501.8;464.6;0;1.0;680.0
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;500.9;551.1;486.6;452.7;0;1.0;720.0
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;575.2;635.7;603.3;575.3;0;1.0;840.0
52018652.0;5216908.0;Pilar de Goiás;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015823.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;492.7;497.1;492.2;400.5;1;1.0;520.0
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;589.1;585.2;565.2;786.4;0;1.0;940.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;517.6;492.4;498.1;436.9;0;1.0;840.0
52098834.0;5208608.0;Goianésia;GO;4.0;1.0;1;1;1;1;671.5;707.3;666.5;765.6;0;1.0;940.0
52019624.0;5219357.0;Santa Isabel;GO;2.0;1.0;1;1;1;1;443.4;554.6;520.0;670.5;1;1.0;800.0
52015041.0;5205000.0;Carmo do Rio Verde;GO;2.0;1.0;1;1;1;1;433.7;438.7;380.5;428.4;1;1.0;500.0
52017664.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;362.9;461.9;484.1;403.2;1;1.0;780.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;415.0;450.3;390.8;450.0;1;1.0;480.0
52024628.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;394.3;320.9;356.6;614.4;0;1.0;600.0
52017575.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;479.1;586.1;581.8;662.2;0;1.0;800.0
52019195.0;5218904.0;Rubiataba;GO;2.0;1.0;1;1;1;1;557.4;523.8;492.4;672.1;0;1.0;920.0
52017583.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;455.6;513.1;443.7;553.1;0;1.0;940.0
60028155.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;404.6;472.7;479.5;521.9;1;1.0;700.0
52070913.0;5205406.0;Ceres;GO;1.0;2.0;1;1;1;1;542.7;505.1;528.4;435.6;1;1.0;640.0
52014517.0;5203203.0;Barro Alto;GO;2.0;1.0;1;1;1;1;495.7;432.5;513.4;456.8;0;1.0;500.0
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;430.4;477.7;560.5;678.7;0;1.0;880.0
52015041.0;5205000.0;Carmo do Rio Verde;GO;2.0;1.0;0;0;0;0;;;;;0;;
52015041.0;5205000.0;Carmo do Rio Verde;GO;2.0;1.0;0;0;0;0;;;;;1;;
52070913.0;5205406.0;Ceres;GO;1.0;2.0;1;1;1;1;471.5;446.1;407.7;411.6;1;1.0;600.0
52019250.0;5218904.0;Rubiataba;GO;2.0;1.0;1;1;1;1;389.2;577.1;509.0;472.0;1;1.0;880.0
52024628.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;404.7;440.8;331.1;390.2;0;1.0;380.0
52020231.0;5221700.0;Uruana;GO;2.0;1.0;0;1;1;0;;430.5;445.5;;1;1.0;460.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;574.4;518.8;542.7;531.0;0;1.0;640.0
52015823.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;364.2;399.7;494.6;374.2;1;1.0;520.0
52015823.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;1;;
52020231.0;5221700.0;Uruana;GO;2.0;1.0;0;0;0;0;;;;;1;;
52019624.0;5219357.0;Santa Isabel;GO;2.0;1.0;0;0;0;0;;;;;0;;
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;543.8;528.3;545.3;622.2;1;1.0;900.0
52098834.0;5208608.0;Goianésia;GO;4.0;1.0;1;1;1;1;522.4;564.1;577.9;702.3;1;1.0;900.0
52015335.0;5205406.0;Ceres;GO;4.0;1.0;1;1;1;1;471.2;532.6;512.8;564.4;1;1.0;780.0
52019250.0;5218904.0;Rubiataba;GO;2.0;1.0;1;1;1;1;439.5;533.3;566.9;531.2;1;1.0;780.0
52017320.0;5210901.0;Itapaci;GO;2.0;1.0;0;0;0;0;;;;;0;;
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;361.3;439.9;431.8;462.9;1;1.0;600.0
52015351.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;537.4;574.8;574.1;612.7;0;1.0;500.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;425.6;474.8;515.5;383.2;0;1.0;640.0
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;574.4;559.2;549.1;662.5;0;1.0;940.0
52015041.0;5205000.0;Carmo do Rio Verde;GO;2.0;1.0;0;0;0;0;;;;;1;;
52019926.0;5221700.0;Uruana;GO;2.0;1.0;0;0;0;0;;;;;0;;
52017583.0;5211206.0;Itapuranga;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015041.0;5205000.0;Carmo do Rio Verde;GO;2.0;1.0;1;1;1;1;503.4;570.9;539.1;623.4;0;1.0;640.0
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;0;;
52019926.0;5221700.0;Uruana;GO;2.0;1.0;1;1;1;1;516.5;418.3;390.7;586.3;1;1.0;520.0
52019250.0;5218904.0;Rubiataba;GO;2.0;1.0;1;1;1;1;425.4;445.5;510.2;551.1;0;1.0;640.0
52018938.0;5218607.0;Rialma;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015823.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;546.2;473.9;512.1;485.7;0;1.0;560.0
52017320.0;5210901.0;Itapaci;GO;2.0;1.0;0;1;1;0;;419.8;490.7;;1;1.0;480.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;590.2;569.9;555.9;657.2;1;1.0;640.0
52019080.0;5218706.0;Rianápolis;GO;2.0;1.0;1;1;1;1;465.0;571.0;568.7;521.7;1;1.0;560.0
52015459.0;5205406.0;Ceres;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015351.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;586.8;549.9;555.5;721.7;0;1.0;880.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;0;0;0;0;;;;;0;;
52017303.0;5210901.0;Itapaci;GO;4.0;1.0;1;1;1;1;445.0;455.3;413.6;598.1;1;1.0;480.0
52015823.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;512.5;538.5;500.7;482.2;1;1.0;800.0
52015351.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;583.0;533.7;530.4;579.3;0;1.0;600.0
52015998.0;5208608.0;Goianésia;GO;2.0;1.0;1;0;0;1;502.9;;;409.0;1;;
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;421.9;448.1;422.7;420.4;1;1.0;800.0
52015041.0;5205000.0;Carmo do Rio Verde;GO;2.0;1.0;1;1;1;1;417.9;351.2;516.9;538.9;1;1.0;520.0
52015360.0;5205406.0;Ceres;GO;2.0;1.0;0;0;0;0;;;;;1;;
52017311.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;446.5;503.5;461.6;429.8;1;1.0;640.0
52014584.0;5203203.0;Barro Alto;GO;2.0;1.0;1;1;1;1;457.8;390.4;394.9;415.6;0;1.0;440.0
52016790.0;5209291.0;Guaraíta;GO;2.0;1.0;1;1;1;1;463.8;319.0;509.4;401.4;0;1.0;600.0
52070913.0;5205406.0;Ceres;GO;1.0;2.0;1;1;1;1;403.9;393.2;503.8;507.1;1;1.0;640.0
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;509.1;523.8;565.8;639.5;0;1.0;720.0
52015998.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;465.4;443.0;478.7;386.3;1;1.0;360.0
52019802.0;5220157.0;São Luiz do Norte;GO;2.0;1.0;1;1;1;1;510.7;517.2;565.7;568.8;1;1.0;920.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;575.5;539.4;556.2;589.5;0;1.0;420.0
52017575.0;5211206.0;Itapuranga;GO;2.0;1.0;0;0;0;0;;;;;0;;
52017109.0;5209804.0;Hidrolina;GO;2.0;1.0;1;1;1;1;493.6;445.3;348.2;446.9;1;1.0;400.0
52070913.0;5205406.0;Ceres;GO;1.0;2.0;1;1;1;1;487.6;452.7;457.4;425.1;1;1.0;600.0
52015041.0;5205000.0;Carmo do Rio Verde;GO;2.0;1.0;0;0;0;0;;;;;1;;
52017583.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;496.1;535.4;543.9;632.8;0;1.0;880.0
52015351.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;497.9;488.7;511.8;389.6;1;1.0;600.0
52070913.0;5205406.0;Ceres;GO;1.0;2.0;1;1;1;1;561.9;586.4;555.1;462.7;0;1.0;480.0
52018938.0;5218607.0;Rialma;GO;2.0;1.0;0;1;1;0;;382.3;420.4;;1;4.0;0.0
52018318.0;5214705.0;Nova América;GO;2.0;1.0;1;1;1;1;544.8;642.1;564.6;650.4;0;1.0;840.0
52014584.0;5203203.0;Barro Alto;GO;2.0;1.0;1;1;1;1;367.1;529.3;511.1;397.9;1;1.0;340.0
52015823.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015041.0;5205000.0;Carmo do Rio Verde;GO;2.0;1.0;0;1;1;0;;337.7;416.5;;1;1.0;420.0
52019926.0;5221700.0;Uruana;GO;2.0;1.0;1;1;1;1;451.1;551.5;539.1;493.4;0;1.0;700.0
52019101.0;5218706.0;Rianápolis;GO;2.0;1.0;1;1;1;1;502.1;410.9;433.0;400.7;1;1.0;580.0
52024628.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;378.9;447.4;433.4;474.8;0;1.0;640.0
52098834.0;5208608.0;Goianésia;GO;4.0;1.0;1;1;1;1;549.3;651.9;543.7;675.3;0;1.0;820.0
52017583.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;434.6;427.3;403.5;548.0;1;1.0;720.0
52017583.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;433.0;448.0;546.2;470.7;1;1.0;720.0
52017311.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;570.5;558.7;563.2;698.4;0;1.0;840.0
52015041.0;5205000.0;Carmo do Rio Verde;GO;2.0;1.0;1;1;1;1;554.5;554.0;566.9;464.6;0;1.0;540.0
52018652.0;5216908.0;Pilar de Goiás;GO;2.0;1.0;0;0;0;0;;;;;1;;
52018415.0;5214861.0;Nova Glória;GO;2.0;1.0;1;1;1;1;409.9;494.5;504.7;424.4;1;1.0;620.0
52017311.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;493.0;376.9;500.0;407.0;0;1.0;560.0
52015351.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;573.9;592.5;601.5;656.7;0;1.0;860.0
52017583.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;482.4;597.0;557.8;652.1;0;1.0;940.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;534.8;656.0;604.8;684.9;0;1.0;840.0
52024636.0;5211800.0;Jaraguá;GO;4.0;1.0;1;1;1;1;398.3;490.5;498.6;418.9;0;6.0;0.0
60028155.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;385.6;426.5;484.0;464.9;1;1.0;480.0
52015041.0;5205000.0;Carmo do Rio Verde;GO;2.0;1.0;1;1;1;1;486.8;449.2;429.6;519.5;1;1.0;440.0
52017575.0;5211206.0;Itapuranga;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;414.0;615.5;545.9;599.3;0;1.0;840.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;0;0;0;0;;;;;0;;
52016021.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;0;;
52017311.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;546.5;559.6;548.7;651.3;0;1.0;860.0
52024741.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;434.7;468.9;449.5;462.2;0;1.0;400.0
60028191.0;5221700.0;Uruana;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015459.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;429.6;544.5;589.0;390.2;0;1.0;680.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;0;;
52019101.0;5218706.0;Rianápolis;GO;2.0;1.0;1;1;1;1;458.7;354.5;436.6;393.4;1;1.0;400.0
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;372.5;364.9;435.1;395.0;1;1.0;420.0
52019802.0;5220157.0;São Luiz do Norte;GO;2.0;1.0;0;1;1;0;;524.0;509.9;;1;1.0;560.0
52017311.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;417.2;547.8;468.9;523.2;1;1.0;860.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;0;;
52017583.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;479.0;438.9;474.3;541.0;1;1.0;740.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;457.6;395.4;470.5;534.6;1;1.0;880.0
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;475.1;623.1;536.1;495.5;1;1.0;900.0
52024628.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;425.5;383.6;519.3;613.0;0;1.0;680.0
52017575.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;474.7;526.1;565.0;612.3;1;1.0;820.0
52017311.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;503.2;498.6;503.4;545.9;1;1.0;660.0
52070913.0;5205406.0;Ceres;GO;1.0;2.0;0;1;1;0;;415.0;462.6;;1;4.0;0.0
52014584.0;5203203.0;Barro Alto;GO;2.0;1.0;0;0;0;0;;;;;1;;
52070913.0;5205406.0;Ceres;GO;1.0;2.0;1;1;1;1;440.3;359.1;491.7;377.4;1;1.0;680.0
52015351.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;609.1;643.9;588.3;683.1;0;1.0;940.0
52015823.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;598.7;541.1;527.6;607.0;0;1.0;860.0
52015823.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;469.2;311.4;395.7;448.0;1;3.0;0.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;354.9;334.3;327.5;478.9;0;1.0;280.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;559.8;625.4;509.0;525.1;0;1.0;620.0
52017575.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;519.5;584.7;530.6;490.7;1;1.0;560.0
52019101.0;5218706.0;Rianápolis;GO;2.0;1.0;0;0;0;0;;;;;0;;
52017583.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;463.4;392.3;479.0;571.8;1;1.0;840.0
52017311.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;417.6;390.8;323.3;474.3;0;1.0;520.0
52014517.0;5203203.0;Barro Alto;GO;2.0;1.0;0;0;0;0;;;;;0;;
52018920.0;5218607.0;Rialma;GO;2.0;1.0;1;1;1;1;520.4;562.5;562.8;612.4;0;1.0;740.0
52017583.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;506.2;531.2;530.3;646.7;0;1.0;740.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;488.3;331.2;512.3;401.0;0;1.0;320.0
52018318.0;5214705.0;Nova América;GO;2.0;1.0;0;1;1;0;;428.0;469.1;;1;1.0;580.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015998.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;517.3;494.0;522.5;440.6;1;1.0;520.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;446.2;479.0;466.3;442.5;1;1.0;820.0
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;658.1;713.4;614.3;751.6;0;1.0;880.0
52024628.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;535.1;524.6;472.4;377.2;0;1.0;580.0
52019926.0;5221700.0;Uruana;GO;2.0;1.0;1;1;1;1;483.9;492.6;588.4;547.2;0;1.0;760.0
52019250.0;5218904.0;Rubiataba;GO;2.0;1.0;1;1;1;1;403.1;398.9;409.1;399.8;0;1.0;580.0
52017575.0;5211206.0;Itapuranga;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015823.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;566.9;558.4;571.5;463.5;0;1.0;580.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;476.7;348.8;378.1;458.4;0;1.0;840.0
52019926.0;5221700.0;Uruana;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015823.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;1;;
52015823.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;399.6;349.7;361.0;466.5;0;4.0;0.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;502.2;431.4;504.0;407.6;0;1.0;400.0
60028258.0;5211800.0;Jaraguá;GO;4.0;1.0;1;1;1;1;587.7;600.3;540.0;676.1;1;1.0;840.0
52015815.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;536.5;607.8;567.1;558.8;1;1.0;800.0
52015351.0;5205406.0;Ceres;GO;2.0;1.0;1;1;1;1;403.9;421.4;537.6;382.3;1;1.0;540.0
52015998.0;5208608.0;Goianésia;GO;2.0;1.0;1;1;1;1;420.7;515.2;512.3;445.1;1;1.0;840.0
52017320.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;483.1;548.0;485.3;556.1;1;1.0;900.0
52024628.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;409.4;459.4;462.9;415.8;1;1.0;520.0
52014517.0;5203203.0;Barro Alto;GO;2.0;1.0;0;0;0;0;;;;;0;;
52017311.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;368.9;355.7;487.1;464.8;1;1.0;640.0
52024628.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;459.1;565.2;533.2;590.0;0;1.0;580.0
52017320.0;5210901.0;Itapaci;GO;2.0;1.0;0;0;0;0;;;;;0;;
52017320.0;5210901.0;Itapaci;GO;2.0;1.0;1;1;1;1;440.4;489.8;491.2;399.5;1;1.0;480.0
52019802.0;5220157.0;São Luiz do Norte;GO;2.0;1.0;1;1;1;1;390.6;417.2;523.7;498.1;1;1.0;800.0
52014517.0;5203203.0;Barro Alto;GO;2.0;1.0;1;1;1;1;421.4;354.0;339.2;411.3;0;4.0;0.0
52017320.0;5210901.0;Itapaci;GO;2.0;1.0;0;0;0;0;;;;;0;;
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;392.1;514.5;514.4;467.1;1;1.0;480.0
52024610.0;5211800.0;Jaraguá;GO;2.0;1.0;1;1;1;1;450.0;519.6;547.8;499.8;0;1.0;440.0
52015807.0;5208608.0;Goianésia;GO;2.0;1.0;0;0;0;0;;;;;0;;
52017575.0;5211206.0;Itapuranga;GO;2.0;1.0;1;1;1;1;422.2;444.8;497.7;498.4;0;1.0;900.0
